,sta,ondate,offdate,lat,lon,elev,staname,statype,refsta,dnorth,deast,lddate,type
37147,L20,2011214,-1,44.4621,-117.2241,0.683,-,-,-,0,0,2019-Jan-14,UTTR
37148,L23,2011214,-1,44.4863,-117.8006,1.082,-,-,-,0,0,2019-Jan-14,UTTR
37149,L24,2011214,-1,44.484,-118.0006,1.13,-,-,-,0,0,2019-Jan-14,UTTR
37150,L25,2011214,-1,44.5212,-118.2282,1.231,-,-,-,0,0,2019-Jan-14,UTTR
37151,L26,2011214,-1,44.5543,-118.4021,1.396,-,-,-,0,0,2019-Jan-14,UTTR
37152,L27,2011214,-1,44.5453,-118.5918,1.711,-,-,-,0,0,2019-Jan-14,UTTR
37153,L28,2011214,-1,44.4546,-118.7766,1.111,-,-,-,0,0,2019-Jan-14,UTTR
37154,L29,2011214,-1,44.4271,-118.9528,1.01,-,-,-,0,0,2019-Jan-14,UTTR
37225,PS01,2011214,-1,44.0286,-117.4864,0.81,-,-,-,0,0,2019-Jan-14,UTTR
37226,PS02,2011214,-1,44.0371,-117.4791,0.882,-,-,-,0,0,2019-Jan-14,UTTR
37227,PS03,2011214,-1,44.0395,-117.4359,1.037,-,-,-,0,0,2019-Jan-14,UTTR
37228,PS04,2011214,-1,44.0426,-117.4635,0.788,-,-,-,0,0,2019-Jan-14,UTTR
37229,PS05,2011214,-1,44.0269,-117.468,0.837,-,-,-,0,0,2019-Jan-14,UTTR
37230,PS06,2011214,-1,44.0266,-117.4772,0.802,-,-,-,0,0,2019-Jan-14,UTTR
37231,PS07,2011214,-1,44.0129,-117.4927,0.835,-,-,-,0,0,2019-Jan-14,UTTR
37232,PS08,2011214,-1,44.0091,-117.476,0.801,-,-,-,0,0,2019-Jan-14,UTTR
37233,PS09,2011214,-1,44.0183,-117.4621,0.774,-,-,-,0,0,2019-Jan-14,UTTR
37234,PS10,2011214,-1,44.0249,-117.4491,0.794,-,-,-,0,0,2019-Jan-14,UTTR
37272,TVH1,2011214,-1,38.4574,-118.7658,3.136,-,-,-,0,0,2019-Jan-14,UTTR
37273,TVH2,2011214,-1,38.3782,-118.7564,2.174,-,-,-,0,0,2019-Jan-14,UTTR
37274,TVH3,2011214,-1,38.3548,-118.8199,2.071,-,-,-,0,0,2019-Jan-14,UTTR
37286,WTNK,2011214,-1,36.1917,-115.0106,0.676,-,-,-,0,0,2019-Jan-14,UTTR
37760,D01,2011221,-1,43.6356,-113.7401,2.138,-,-,-,0,0,2019-Jan-14,UTTR
37761,D03,2011221,-1,43.6065,-114.6438,2.333,-,-,-,0,0,2019-Jan-14,UTTR
37763,D08,2011221,-1,43.9381,-114.1973,2.261,-,-,-,0,0,2019-Jan-14,UTTR
37764,D09,2011221,-1,43.8803,-114.6567,2.322,-,-,-,0,0,2019-Jan-14,UTTR
37775,D31,2011221,-1,44.5617,-113.354,2.017,-,-,-,0,0,2019-Jan-14,UTTR
37776,D33,2011221,-1,44.5045,-114.3492,2.076,-,-,-,0,0,2019-Jan-14,UTTR
37777,D34,2011221,-1,44.5642,-115.0898,1.956,-,-,-,0,0,2019-Jan-14,UTTR
37779,D42,2011221,-1,44.7127,-116.3544,1.382,-,-,-,0,0,2019-Jan-14,UTTR
37846,L03,2011221,-1,44.3137,-113.8425,2.281,-,-,-,0,0,2019-Jan-14,UTTR
37848,L07,2011221,-1,44.318,-114.7127,1.949,-,-,-,0,0,2019-Jan-14,UTTR
37849,L08,2011221,-1,44.2669,-114.9188,2.166,-,-,-,0,0,2019-Jan-14,UTTR
37850,L12,2011221,-1,44.3182,-115.6402,1.712,-,-,-,0,0,2019-Jan-14,UTTR
38873,L13,2011222,-1,44.3638,-115.8211,1.463,-,-,-,0,0,2019-Jan-14,UTTR
38875,L15,2011222,-1,44.4397,-116.248,1.428,-,-,-,0,0,2019-Jan-14,UTTR
39127,D04,2011228,-1,43.6018,-115.0629,1.51,-,-,-,0,0,2019-Jan-14,UTTR
39128,D05,2011228,-1,43.6785,-115.3971,2.303,-,-,-,0,0,2019-Jan-14,UTTR
39129,D06,2011228,-1,43.6955,-115.8489,1.388,-,-,-,0,0,2019-Jan-14,UTTR
39133,D10,2011228,-1,43.8221,-115.1302,1.761,-,-,-,0,0,2019-Jan-14,UTTR
39135,D14,2011228,-1,44.0269,-115.8433,1.464,-,-,-,0,0,2019-Jan-14,UTTR
39139,D23,2011228,-1,44.2781,-115.8731,1.194,-,-,-,0,0,2019-Jan-14,UTTR
39147,D32,2011228,-1,44.533,-113.9868,1.823,-,-,-,0,0,2019-Jan-14,UTTR
39150,D35,2011228,-1,44.5289,-115.5756,1.956,-,-,-,0,0,2019-Jan-14,UTTR
39220,L01,2011228,-1,44.3097,-113.4057,2.09,-,-,-,0,0,2019-Jan-14,UTTR
39221,L02,2011228,-1,44.3069,-113.6028,2.144,-,-,-,0,0,2019-Jan-14,UTTR
39223,L05,2011228,-1,44.2535,-114.3238,1.725,-,-,-,0,0,2019-Jan-14,UTTR
39227,L10,2011228,-1,44.429,-115.2948,2.004,-,-,-,0,0,2019-Jan-14,UTTR
39228,L11,2011228,-1,44.4184,-115.4937,1.992,-,-,-,0,0,2019-Jan-14,UTTR
41251,VCN,2011255,-1,39.2956,-119.6503,1.928,-,-,-,0,0,2019-Jan-14,UTTR
41993,SRVL,2011262,-1,39.5709,-120.3306,1.666,-,-,-,0,0,2019-Jan-14,UTTR
42938,D43,2011291,-1,44.7271,-116.7884,1.795,-,-,-,0,0,2019-Jan-14,UTTR
42943,D50,2011291,-1,45.0417,-115.7451,1.246,-,-,-,0,0,2019-Jan-14,UTTR
42944,D51,2011291,-1,45.1186,-116.0201,1.221,-,-,-,0,0,2019-Jan-14,UTTR
42945,D52,2011291,-1,44.9871,-116.496,1.655,-,-,-,0,0,2019-Jan-14,UTTR
43183,YHL,2011291,-1,44.8509,-111.183,2.691,-,-,-,0,0,2019-Jan-14,UTTR
43193,YNE,2011291,-1,45.0076,-110.008,2.343,-,-,-,0,0,2019-Jan-14,UTTR
43303,D02,2011306,-1,43.6122,-114.187,2.02,-,-,-,0,0,2019-Jan-14,UTTR
43313,D12,2011306,-1,44.0235,-114.8495,1.826,-,-,-,0,0,2019-Jan-14,UTTR
43315,D15,2011306,-1,44.0114,-116.2656,1.073,-,-,-,0,0,2019-Jan-14,UTTR
43317,D17,2011306,-1,44.1129,-117.1955,0.782,-,-,-,0,0,2019-Jan-14,UTTR
43318,D18,2011306,-1,44.0314,-117.684,1.046,-,-,-,0,0,2019-Jan-14,UTTR
43325,D27,2011306,-1,44.1897,-117.6053,1.319,-,-,-,0,0,2019-Jan-14,UTTR
43334,D36,2011306,-1,44.8044,-113.7067,1.622,-,-,-,0,0,2019-Jan-14,UTTR
43335,D37,2011306,-1,44.8663,-114.0149,1.938,-,-,-,0,0,2019-Jan-14,UTTR
43346,D53,2011306,-1,45.0658,-116.7672,1.194,-,-,-,0,0,2019-Jan-14,UTTR
43424,L04,2011306,-1,44.299,-114.1142,2.077,-,-,-,0,0,2019-Jan-14,UTTR
43429,L09,2011306,-1,44.3326,-115.0631,2.078,-,-,-,0,0,2019-Jan-14,UTTR
43430,L10A,2011306,-1,44.4245,-115.29,1.984,-,-,-,0,0,2019-Jan-14,UTTR
43441,L21,2011306,-1,44.4767,-117.4687,1.143,-,-,-,0,0,2019-Jan-14,UTTR
43442,L22,2011306,-1,44.4461,-117.6312,1.591,-,-,-,0,0,2019-Jan-14,UTTR
44038,ALMT,2011319,-1,47.03,-114.4438,1.696,-,-,-,0,0,2019-Jan-14,UTTR
44119,CRMT,2011319,-1,45.4558,-110.1402,2.941,-,-,-,0,0,2019-Jan-14,UTTR
44301,MKMT,2011319,-1,47.1032,-115.1138,2.088,-,-,-,0,0,2019-Jan-14,UTTR
44311,MSMT,2011319,-1,45.6305,-110.3537,1.926,-,-,-,0,0,2019-Jan-14,UTTR
44805,SRV2,2011347,-1,39.6533,-120.3432,1.7,-,-,-,0,0,2019-Jan-14,UTTR
45139,MOHS,2011348,-1,36.2547,-115.1384,0.623,-,-,-,0,0,2019-Jan-14,UTTR
45156,NELL,2011348,-1,36.2191,-115.037,0.554,-,-,-,0,0,2019-Jan-14,UTTR
45190,PRN,2011348,-1,37.4065,-115.0512,1.464,-,-,-,0,0,2019-Jan-14,UTTR
46065,YNM,2012100,-1,44.7265,-110.7037,2.311,-,-,-,0,0,2019-Jan-14,UTTR
47619,BTW,2013057,-1,36.9978,-116.5674,1.391,-,-,-,0,0,2019-Jan-15,UTTR
47646,D13,2013057,-1,44.0206,-115.4756,1.878,-,-,-,0,0,2019-Jan-15,UTTR
47654,D22D,2013057,-1,44.2553,-115.4631,2.173,-,-,-,0,0,2019-Jan-15,UTTR
47655,D22V,2013057,-1,44.2553,-115.4631,2.174,-,-,-,0,0,2019-Jan-15,UTTR
47670,D38,2013057,-1,44.8626,-114.4541,1.667,-,-,-,0,0,2019-Jan-15,UTTR
47672,D40,2013057,-1,44.7818,-115.5441,1.882,-,-,-,0,0,2019-Jan-15,UTTR
47673,D41,2013057,-1,44.7304,-115.9005,1.969,-,-,-,0,0,2019-Jan-15,UTTR
47678,D46,2013057,-1,44.6874,-118.2161,1.522,-,-,-,0,0,2019-Jan-15,UTTR
47681,D49,2013057,-1,44.9491,-115.1678,2.095,-,-,-,0,0,2019-Jan-15,UTTR
47695,ECO,2013057,-1,37.2108,-116.3305,2.232,-,-,-,0,0,2019-Jan-15,UTTR
47704,EPU1,2013057,-1,41.3901,-112.4099,1.436,-,-,-,0,0,2019-Jan-15,UTTR
47705,EPU2,2013057,-1,41.3915,-112.4102,1.436,-,-,-,0,0,2019-Jan-15,UTTR
47706,EPU3,2013057,-1,41.3912,-112.4088,1.436,-,-,-,0,0,2019-Jan-15,UTTR
47707,EPU4,2013057,-1,41.3908,-112.4097,1.436,-,-,-,0,0,2019-Jan-15,UTTR
47876,PSU1,2013057,-1,38.5332,-113.8555,2.005,-,-,-,0,0,2019-Jan-15,UTTR
47877,PSU2,2013057,-1,38.5344,-113.8551,2.003,-,-,-,0,0,2019-Jan-15,UTTR
47878,PSU3,2013057,-1,38.5334,-113.8538,1.981,-,-,-,0,0,2019-Jan-15,UTTR
47879,PSU4,2013057,-1,38.5337,-113.8547,1.997,-,-,-,0,0,2019-Jan-15,UTTR
47881,PUV,2013057,-1,36.9494,-115.9642,1.253,-,-,-,0,0,2019-Jan-15,UTTR
47891,RRK,2013057,-1,36.0656,-115.4668,1.193,-,-,-,0,0,2019-Jan-15,UTTR
47908,STC,2013057,-1,37.2938,-116.4367,1.976,-,-,-,0,0,2019-Jan-15,UTTR
47914,TAR,2013057,-1,36.868,-116.6331,1.25,-,-,-,0,0,2019-Jan-15,UTTR
47918,TCVU,2013057,-1,40.4436,-111.7052,1.73,-,-,-,0,0,2019-Jan-15,UTTR
47930,UNVG,2013057,-1,36.1106,-115.1446,0.619,-,-,-,0,0,2019-Jan-15,UTTR
47931,VCMT,2013057,-1,46.4425,-114.1872,1.254,-,-,-,0,0,2019-Jan-15,UTTR
47934,VRUT,2013057,-1,37.4618,-113.8569,1.874,-,-,-,0,0,2019-Jan-15,UTTR
47949,YFT,2013057,-1,37.0762,-115.9744,1.354,-,-,-,0,0,2019-Jan-15,UTTR
48011,BSUT,2013079,-1,40.5365,-110.7612,3.211,-,-,-,0,0,2019-Jan-15,UTTR
48651,PCCW,2013098,-1,42.0995,-110.8727,1.996,-,-,-,0,0,2019-Jan-15,UTTR
49179,BGU1,2013119,-1,40.9204,-113.0309,1.64,-,-,-,0,0,2019-Jan-15,UTTR
49180,BGU2,2013119,-1,40.9207,-113.0301,1.64,-,-,-,0,0,2019-Jan-15,UTTR
49181,BGU3,2013119,-1,40.9207,-113.0301,1.64,-,-,-,0,0,2019-Jan-15,UTTR
49182,BGU4,2013119,-1,40.9215,-113.0299,1.64,-,-,-,0,0,2019-Jan-15,UTTR
59822,GCAZ,2013203,-1,36.0585,-112.1836,2.072,-,-,-,0,0,2019-Jan-15,UTTR
59975,SMAZ,2013203,-1,36.3214,-113.169,2.2,-,-,-,0,0,2019-Jan-15,UTTR
60570,PGAZ,2013239,-1,36.9083,-111.4621,1.326,-,-,-,0,0,2019-Jan-15,UTTR
61953,B950,2014077,-1,44.7128,-110.6785,2.3284,-,-,-,0,0,2019-Jan-15,UTTR
62156,PYM2,2014077,-1,40.1701,-119.7321,1.241,-,-,-,0,0,2019-Jan-15,UTTR
62157,PYM3,2014077,-1,40.0715,-119.485,1.188,-,-,-,0,0,2019-Jan-15,UTTR
62163,REDF,2014077,-1,39.39,-119.7647,1.466,-,-,-,0,0,2019-Jan-15,UTTR
62208,WDEM,2014077,-1,39.5841,-119.8099,1.572,-,-,-,0,0,2019-Jan-15,UTTR
62629,FMC,2014106,-1,41.4081,-109.7779,1.903,-,-,-,0,0,2019-Jan-15,UTTR
63156,ASI2,2014111,-1,44.5744,-114.2577,1.6,-,-,-,0,0,2019-Jan-15,UTTR
63257,ID01,2014111,-1,44.4357,-114.1499,1.637,-,-,-,0,0,2019-Jan-15,UTTR
63258,ID02,2014111,-1,44.6048,-114.1845,1.476,-,-,-,0,0,2019-Jan-15,UTTR
65831,ASI1,2014167,-1,44.3736,-114.7292,1.971,-,-,-,0,0,2019-Jan-15,UTTR
67955,BGU1,2014188,-1,40.9207,-113.0301,1.64,-,-,-,0,0,2019-Jan-15,UTTR
67957,BGU3,2014188,-1,40.9203,-113.0293,1.64,-,-,-,0,0,2019-Jan-15,UTTR
68041,ID03,2014188,-1,44.4535,-113.879,1.878,-,-,-,0,0,2019-Jan-15,UTTR
68042,ID04,2014188,-1,44.8456,-114.243,2.5,-,-,-,0,0,2019-Jan-15,UTTR
68137,PSU4,2014188,-1,38.5344,-113.8551,2.003,-,-,-,0,0,2019-Jan-15,UTTR
73169,BEMT,2014223,-1,46.7483,-112.33,2.228,-,-,-,0,0,2019-Jan-15,UTTR
73389,SPR3,2014223,-1,38.9989,-114.3314,2.815,-,-,-,0,0,2019-Jan-15,UTTR
75304,LCCM,2003023,-1,42.7654,-111.1004,1.96,-,-,-,0,0,2019-Jan-11,UTTR
75305,ALPW,2003023,-1,43.1506,-110.9978,1.792,-,-,-,0,0,2019-Jan-11,UTTR
75311,BEK,2003023,-1,39.8666,-120.3596,1.743,-,-,-,0,0,2019-Jan-11,RMT
75312,BGMT,2003023,-1,45.2333,-112.0405,2.172,-,-,-,0,0,2019-Jan-11,RMT
75313,BGU,2003023,-1,40.9208,-113.0298,1.64,-,-,-,0,0,2019-Jan-11,RMT
75314,BHU,2003023,-1,37.5939,-112.8621,3.25,-,-,-,0,0,2019-Jan-11,RMT
75315,BMN,2003023,-1,40.4314,-117.221,1.594,-,-,-,0,0,2019-Jan-11,RMT
75316,BMUT,2003023,-1,41.9582,-111.2342,2.243,-,-,-,0,0,2019-Jan-11,RMT
75317,BOZ,2003023,-1,45.597,-111.6297,1.589,-,-,-,0,0,2019-Jan-11,RMT
75318,BPMT,2003023,-1,46.4375,-113.4463,2.408,-,-,-,0,0,2019-Jan-11,RMT
75319,BTU,2003023,-1,37.7557,-111.8743,3.235,-,-,-,0,0,2019-Jan-11,RMT
75320,BUT,2003023,-1,46.0108,-112.5567,1.758,-,-,-,0,0,2019-Jan-11,RMT
75321,BW06,2003023,-1,42.7667,-109.5583,2.224,-,-,-,0,0,2019-Jan-11,RMT
75322,BZMT,2003023,-1,45.6482,-110.7967,1.905,-,-,-,0,0,2019-Jan-11,RMT
75323,CHMT,2003023,-1,46.9143,-113.252,2.077,-,-,-,0,0,2019-Jan-11,RMT
75324,CHOI,2003023,-1,43.3125,-111.2127,2.103,-,-,-,0,0,2019-Jan-11,RMT
75325,CNCI,2003023,-1,43.929,-113.453,1.914,-,-,-,0,0,2019-Jan-11,RMT
75326,COMI,2003023,-1,43.4618,-113.5938,1.89,-,-,-,0,0,2019-Jan-11,RMT
75327,CRBI,2003023,-1,43.8303,-112.6345,1.543,-,-,-,0,0,2019-Jan-11,RMT
75328,CTU,2003023,-1,40.6925,-111.7503,1.731,-,-,-,0,0,2019-Jan-11,RMT
75329,CWU,2003023,-1,40.4458,-112.1022,1.945,-,-,-,0,0,2019-Jan-11,RMT
75330,DAU,2003023,-1,40.4125,-111.2558,2.771,-,-,-,0,0,2019-Jan-11,RMT
75331,DBD,2003023,-1,39.3137,-111.0925,2.265,-,-,-,0,0,2019-Jan-11,RMT
75332,DCU,2003023,-1,40.4137,-111.5268,1.829,-,-,-,0,0,2019-Jan-11,RMT
75333,DUG,2003023,-1,40.195,-112.8133,1.477,-,-,-,0,0,2019-Jan-11,RMT
75334,DWU,2003023,-1,38.1053,-112.9975,2.27,-,-,-,0,0,2019-Jan-11,RMT
75335,EKU,2003023,-1,37.0747,-112.4968,1.829,-,-,-,0,0,2019-Jan-11,RMT
75336,ELK,2003023,-1,40.7448,-115.2388,2.21,-,-,-,0,0,2019-Jan-11,RMT
75337,ELMT,2003023,-1,46.5222,-112.4945,1.981,-,-,-,0,0,2019-Jan-11,RMT
75338,ELU,2003023,-1,39.6402,-111.2038,2.97,-,-,-,0,0,2019-Jan-11,RMT
75339,EMI,2003023,-1,44.0742,-112.9262,1.963,-,-,-,0,0,2019-Jan-11,RMT
75340,EMU,2003023,-1,39.814,-110.8153,2.268,-,-,-,0,0,2019-Jan-11,RMT
75341,EPU,2003023,-1,41.3915,-112.4088,1.436,-,-,-,0,0,2019-Jan-11,RMT
75342,FBMT,2003023,-1,47.4068,-114.4222,1.518,-,-,-,0,0,2019-Jan-11,RMT
75343,FLU,2003023,-1,39.3782,-112.1715,1.951,-,-,-,0,0,2019-Jan-11,RMT
75344,FPU,2003023,-1,41.0263,-111.8368,2.816,-,-,-,0,0,2019-Jan-11,RMT
75345,FSU,2003023,-1,39.7225,-113.3913,1.487,-,-,-,0,0,2019-Jan-11,RMT
75346,GCMT,2003023,-1,45.7912,-109.6672,1.53,-,-,-,0,0,2019-Jan-11,RMT
75347,GMU,2003023,-1,40.5755,-111.7632,1.829,-,-,-,0,0,2019-Jan-11,RMT
75348,GRD,2003023,-1,40.5983,-111.9258,1.323,-,-,-,0,0,2019-Jan-11,RMT
75349,GTRI,2003023,-1,43.244,-113.241,1.547,-,-,-,0,0,2019-Jan-11,RMT
75350,GZU,2003023,-1,41.4255,-111.975,2.646,-,-,-,0,0,2019-Jan-11,RMT
75351,HBMT,2003023,-1,45.793,-112.6078,2.481,-,-,-,0,0,2019-Jan-11,RMT
75352,HDU,2003023,-1,41.8045,-111.7648,1.853,-,-,-,0,0,2019-Jan-11,RMT
75353,HHAI,2003023,-1,43.295,-112.3795,1.391,-,-,-,0,0,2019-Jan-11,RMT
75354,HLID,2003023,-1,43.5625,-114.4138,1.772,-,-,-,0,0,2019-Jan-11,RMT
75355,HLJ,2003023,-1,40.6105,-111.4007,1.931,-,-,-,0,0,2019-Jan-11,RMT
75356,HONU,2003023,-1,41.615,-112.05,1.515,-,-,-,0,0,2019-Jan-11,RMT
75357,HRU,2003023,-1,40.7945,-111.8857,1.62,-,-,-,0,0,2019-Jan-11,RMT
75358,HRY,2003023,-1,46.7113,-111.8312,1.342,-,-,-,0,0,2019-Jan-11,RMT
75359,HTU,2003023,-1,40.6745,-111.2207,2.586,-,-,-,0,0,2019-Jan-11,RMT
75360,HVU,2003023,-1,41.7797,-112.775,1.609,-,-,-,0,0,2019-Jan-11,RMT
75361,HWUT,2003023,-1,41.6069,-111.5652,1.83,-,-,-,0,0,2019-Jan-11,RMT
75362,ICI,2003023,-1,44.3293,-112.9412,2.463,-,-,-,0,0,2019-Jan-11,RMT
75363,ICU,2003023,-1,37.1499,-113.9253,1.445,-,-,-,0,0,2019-Jan-11,RMT
75364,IMU,2003023,-1,38.6332,-113.1583,1.833,-,-,-,0,0,2019-Jan-11,RMT
75365,ISCO,2003023,-1,39.7997,-105.6134,2.743,-,-,-,0,0,2019-Jan-11,RMT
75366,JLU,2003023,-1,40.602,-111.45,2.285,-,-,-,0,0,2019-Jan-11,RMT
75367,KLJ,2003023,-1,40.6308,-111.405,1.992,-,-,-,0,0,2019-Jan-11,RMT
75368,KNB,2003023,-1,37.0166,-112.8224,1.715,-,-,-,0,0,2019-Jan-11,RMT
75369,LCCM,2003023,-1,45.838,-111.878,1.669,-,-,-,0,0,2019-Jan-11,RMT
75370,LDJ,2003023,-1,40.5815,-111.4087,2.217,-,-,-,0,0,2019-Jan-11,RMT
75371,LEVU,2003023,-1,39.5065,-111.8147,1.996,-,-,-,0,0,2019-Jan-11,RMT
75372,LNO,2003023,-1,45.8717,-118.2862,0.771,-,-,-,0,0,2019-Jan-11,RMT
75373,LRM,2003023,-1,45.8222,-112.451,2.326,-,-,-,0,0,2019-Jan-11,RMT
75374,LTU,2003023,-1,41.5918,-112.2472,1.585,-,-,-,0,0,2019-Jan-11,RMT
75375,LYMT,2003023,-1,46.97,-112.2895,2.237,-,-,-,0,0,2019-Jan-11,RMT
75376,MCID,2003023,-1,44.1903,-111.1827,2.149,-,-,-,0,0,2019-Jan-11,RMT
75377,MCMT,2003023,-1,44.8277,-112.8488,2.323,-,-,-,0,0,2019-Jan-11,RMT
75378,MCU,2003023,-1,41.4617,-111.5075,2.664,-,-,-,0,0,2019-Jan-11,RMT
75379,MGU,2003023,-1,40.6815,-111.9182,1.291,-,-,-,0,0,2019-Jan-11,RMT
75380,MHD,2003023,-1,40.6607,-111.8008,1.597,-,-,-,0,0,2019-Jan-11,RMT
75381,MLI,2003023,-1,42.0268,-112.1255,1.896,-,-,-,0,0,2019-Jan-11,RMT
75382,MMU,2003023,-1,38.1985,-111.2943,2.387,-,-,-,0,0,2019-Jan-11,RMT
75383,MNV,2003023,-1,38.4328,-118.1531,1.524,-,-,-,0,0,2019-Jan-11,RMT
75384,MOMT,2003023,-1,44.5933,-112.3943,2.22,-,-,-,0,0,2019-Jan-11,RMT
75385,MOUT,2003023,-1,41.199,-111.8788,2.743,-,-,-,0,0,2019-Jan-11,RMT
75386,MPU,2003023,-1,40.0155,-111.6333,1.909,-,-,-,0,0,2019-Jan-11,RMT
75387,MSO,2003023,-1,46.8292,-113.9406,1.264,-,-,-,0,0,2019-Jan-11,RMT
75388,MSU,2003023,-1,38.5123,-112.1772,2.105,-,-,-,0,0,2019-Jan-11,RMT
75389,MTUT,2003023,-1,41.6709,-112.4551,1.373,-,-,-,0,0,2019-Jan-11,RMT
75390,NAIU,2003023,-1,41.0162,-112.228,1.472,-,-,-,0,0,2019-Jan-11,RMT
75391,NCM,2003023,-1,47.1802,-114.5658,1.183,-,-,-,0,0,2019-Jan-11,RMT
75392,NDMT,2003023,-1,47.269,-114.7988,1.917,-,-,-,0,0,2019-Jan-11,RMT
75393,NLU,2003023,-1,39.9548,-112.075,2.036,-,-,-,0,0,2019-Jan-11,RMT
75394,NMU,2003023,-1,38.5165,-112.85,1.853,-,-,-,0,0,2019-Jan-11,RMT
75395,NOQ,2003023,-1,40.6525,-112.1203,1.622,-,-,-,0,0,2019-Jan-11,RMT
75396,NPI,2003023,-1,42.1473,-112.5183,1.64,-,-,-,0,0,2019-Jan-11,RMT
75397,OVMT,2003023,-1,47.0643,-112.9967,1.494,-,-,-,0,0,2019-Jan-11,RMT
75398,OWUT,2003023,-1,38.78,-111.4237,2.568,-,-,-,0,0,2019-Jan-11,RMT
75399,PAH,2003023,-1,39.7106,-119.3854,1.52,-,-,-,0,0,2019-Jan-11,RMT
75400,PCMT,2003023,-1,47.2152,-114.0278,1.873,-,-,-,0,0,2019-Jan-11,RMT
75401,PINI,2003023,-1,43.5057,-111.3457,1.932,-,-,-,0,0,2019-Jan-11,RMT
75402,PTU,2003023,-1,41.9293,-112.3247,2.192,-,-,-,0,0,2019-Jan-11,RMT
75403,PV01,2003023,-1,38.1344,-108.5703,2.182,-,-,-,0,0,2019-Jan-11,RMT
75404,PV02,2003023,-1,38.2073,-108.7372,2.166,-,-,-,0,0,2019-Jan-11,RMT
75405,PV03,2003023,-1,38.2543,-108.848,2.007,-,-,-,0,0,2019-Jan-11,RMT
75406,PV04,2003023,-1,38.3934,-108.9054,1.756,-,-,-,0,0,2019-Jan-11,RMT
75407,PV05,2003023,-1,38.0782,-109.0992,2.115,-,-,-,0,0,2019-Jan-11,RMT
75408,PV07,2003023,-1,38.438,-108.6467,2.001,-,-,-,0,0,2019-Jan-11,RMT
75409,PV08,2003023,-1,38.5763,-108.6471,2.94,-,-,-,0,0,2019-Jan-11,RMT
75410,PV09,2003023,-1,38.4987,-109.1335,2.652,-,-,-,0,0,2019-Jan-11,RMT
75411,PV10,2003023,-1,38.3763,-109.0388,2.316,-,-,-,0,0,2019-Jan-11,RMT
75412,PV15,2003023,-1,38.3418,-108.481,2.28,-,-,-,0,0,2019-Jan-11,RMT
75413,QLMT,2003023,-1,44.8307,-111.43,2.064,-,-,-,0,0,2019-Jan-11,RMT
75414,RBU,2003023,-1,40.7808,-111.8083,1.676,-,-,-,0,0,2019-Jan-11,RMT
75415,RCJ,2003023,-1,40.6585,-111.4393,2.09,-,-,-,0,0,2019-Jan-11,RMT
75416,RSUT,2003023,-1,41.6385,-111.4317,2.682,-,-,-,0,0,2019-Jan-11,RMT
75417,RW1,2003023,-1,38.2587,-107.789,2.443,-,-,-,0,0,2019-Jan-11,RMT
75418,RW2,2003023,-1,38.308,-107.7273,2.405,-,-,-,0,0,2019-Jan-11,RMT
75419,RW3,2003023,-1,38.2502,-107.687,2.603,-,-,-,0,0,2019-Jan-11,RMT
75420,RW4,2003023,-1,38.1568,-107.6157,2.739,-,-,-,0,0,2019-Jan-11,RMT
75421,RW5,2003023,-1,38.08,-107.8325,2.991,-,-,-,0,0,2019-Jan-11,RMT
75422,RW6,2003023,-1,38.2023,-107.9338,3.063,-,-,-,0,0,2019-Jan-11,RMT
75423,SAIU,2003023,-1,40.8548,-112.1815,1.384,-,-,-,0,0,2019-Jan-11,RMT
75424,SGU,2003023,-1,39.1823,-111.6447,2.357,-,-,-,0,0,2019-Jan-11,RMT
75425,SHP,2003023,-1,36.5047,-115.1567,1.632,-,-,-,0,0,2019-Jan-11,RMT
75426,SLMT,2003023,-1,47.2418,-113.4935,1.701,-,-,-,0,0,2019-Jan-11,RMT
75427,SNO,2003023,-1,39.3197,-111.5388,2.503,-,-,-,0,0,2019-Jan-11,RMT
75428,SNUT,2003023,-1,40.8857,-112.509,1.652,-,-,-,0,0,2019-Jan-11,RMT
75429,SPU,2003023,-1,41.3087,-112.4492,2.086,-,-,-,0,0,2019-Jan-11,RMT
75430,SRU,2003023,-1,39.1108,-110.5238,1.804,-,-,-,0,0,2019-Jan-11,RMT
75431,STMT,2003023,-1,45.386,-109.8608,1.756,-,-,-,0,0,2019-Jan-11,RMT
75432,SUU,2003023,-1,39.8882,-111.7908,2.024,-,-,-,0,0,2019-Jan-11,RMT
75433,SWMT,2003023,-1,47.5093,-113.9988,1.297,-,-,-,0,0,2019-Jan-11,RMT
75434,SXM,2003023,-1,46.1495,-111.2088,1.996,-,-,-,0,0,2019-Jan-11,RMT
75435,TCU,2003023,-1,41.1173,-111.4078,2.269,-,-,-,0,0,2019-Jan-11,RMT
75436,TCUT,2003023,-1,41.1173,-111.4078,2.269,-,-,-,0,0,2019-Jan-11,RMT
75437,TM2,2003023,-1,39.2965,-111.2082,2.731,-,-,-,0,0,2019-Jan-11,RMT
75438,TMU,2003023,-1,39.2965,-111.2082,2.731,-,-,-,0,0,2019-Jan-11,RMT
75439,TPH,2003023,-1,38.075,-117.2225,1.883,-,-,-,0,0,2019-Jan-11,RMT
75440,TPMT,2003023,-1,44.7298,-111.6657,2.518,-,-,-,0,0,2019-Jan-11,RMT
75441,TPNV,2003023,-1,36.9488,-116.2495,1.6,-,-,-,0,0,2019-Jan-11,RMT
